r0,r1,target,pred,success
-16.587992,1.1736436000000001,가격,향기,실패
34.8407,-22.282146,색상,감촉,실패
5.0465230000000005,-19.529179,용량,용량,성공
13.212694,-11.324659,디자인,향기,실패
-26.52985,-15.130353,향기,향기,성공
3.5905635,22.632881,용량,용량,성공
-5.072144000000001,-11.746497999999999,감촉,감촉,성공
17.43815,4.198622,향기,향기,성공
14.246851000000001,27.271563,색상,색상,성공
54.69951,18.45115,색상,향기,실패
4.3425574000000005,25.666088000000002,색상,용량,실패
23.049457999999998,44.829704,색상,색상,성공
4.7775154,10.461416,용량,용량,성공
-13.575586,7.477135700000001,용량,용량,성공
-25.668247,15.722192000000001,감촉,용량,실패
-10.958313,2.703533,용량,용량,성공
-39.044037,-4.6932817,용량,용량,성공
6.0880985,8.343282,디자인,가격,실패
-34.7211,-5.67943,향기,향기,성공
-11.306104,-4.328108,용량,용량,성공
-36.410244,-26.936207,디자인,감촉,실패
1.2790458,14.691120999999999,디자인,가격,실패
-48.019287,25.262396,용량,감촉,실패
-4.814621,15.081716,가격,가격,성공
-24.293825,48.04908,가격,가격,성공
-22.958107000000002,-6.653996,향기,용량,실패
1.5147771,-59.589859999999994,감촉,감촉,성공
-39.392647,-44.74044,용량,향기,실패
-11.200802000000001,-8.414800999999999,향기,용량,실패
30.604903999999998,9.050433,색상,감촉,실패
-29.792309999999997,17.779723999999998,용량,용량,성공
31.770372,-34.546898,가격,가격,성공
-33.117733,14.798561999999999,가격,용량,실패
19.742174,43.981215999999996,색상,색상,성공
24.071201000000002,32.28071,색상,색상,성공
15.495713,17.509017999999998,디자인,디자인,성공
-13.098421,24.253168,향기,용량,실패
-44.13235,1.0359222,향기,향기,성공
42.385025,6.639914500000001,용량,용량,성공
45.858078000000006,-26.406914,디자인,색상,실패
21.296452,-10.973921,가격,가격,성공
-0.6122734999999999,44.184616,디자인,디자인,성공
-35.11953,-50.13868,색상,향기,실패
-2.0442218999999997,16.274353,가격,가격,성공
19.88806,3.7313704,색상,용량,실패
-35.085696999999996,20.836423999999997,용량,용량,성공
-17.905542,-22.866713,향기,향기,성공
-44.462006,36.1647,색상,향기,실패
29.263906,4.322631400000001,디자인,감촉,실패
-10.520706,15.871437,향기,향기,성공
52.101203999999996,18.919453,향기,향기,성공
42.936268,-50.53546,감촉,감촉,성공
25.76407,-30.260283,향기,향기,성공
-7.57123,49.48916,색상,용량,실패
36.94679,-2.3092182,용량,용량,성공
-8.150312,-10.957834,감촉,용량,실패
-21.505966,-55.526413,용량,향기,실패
-29.607527,13.405270000000002,감촉,용량,실패
15.706404000000001,-1.8707151000000002,가격,가격,성공
24.791276999999997,31.796228000000003,색상,색상,성공
-22.533653,52.149190000000004,가격,색상,실패
-43.79984,28.579212,감촉,가격,실패
-7.663854,-13.516770999999999,감촉,감촉,성공
11.469516,-45.88843,용량,용량,성공
-9.502131,48.56946,감촉,용량,실패
12.849116,-40.454502000000005,용량,용량,성공
4.24135,8.036982,가격,가격,성공
-0.08611755,27.765509,용량,용량,성공
-14.626985999999999,-9.233857,향기,향기,성공
-32.16687,8.155146,감촉,감촉,성공
17.04609,16.588129000000002,디자인,디자인,성공
-0.15077965,-56.69705,향기,향기,성공
2.6712286,-13.935560999999998,용량,용량,성공
24.7129,-50.33014,가격,가격,성공
-14.812895999999999,20.897339000000002,색상,색상,성공
-48.115707,15.388441,감촉,감촉,성공
27.513354999999997,-60.481564,색상,감촉,실패
-22.647291,20.674967000000002,용량,용량,성공
27.751040000000003,-49.655125,디자인,향기,실패
-35.61011,-31.818209999999997,감촉,감촉,성공
-41.382355,17.558294,향기,용량,실패
14.110547,-11.490127000000001,향기,향기,성공
-0.6887473000000001,19.751627,가격,가격,성공
8.851191499999999,32.74054,색상,색상,성공
-39.06305,-45.389095000000005,용량,향기,실패
-12.275615,-16.80096,향기,감촉,실패
20.376348,45.86105,색상,색상,성공
24.965631,-49.351078,감촉,가격,실패
-36.215164,36.573840000000004,감촉,색상,실패
-4.0145135000000005,28.50238,디자인,감촉,실패
-34.237590000000004,-7.459975200000001,색상,향기,실패
37.294216,-13.55398,색상,향기,실패
26.246552,-22.67452,가격,가격,성공
38.908485,8.292461999999999,디자인,디자인,성공
-2.856359,-55.6297,향기,향기,성공
-31.757096999999998,41.876774,가격,가격,성공
-24.413101,-1.2634425,감촉,감촉,성공
32.16537,25.706799,감촉,색상,실패
4.57892,34.954475,색상,향기,실패
-14.165339000000001,19.974524,향기,용량,실패
36.29051,-6.586905000000001,색상,향기,실패
-24.947098,21.704435,용량,용량,성공
-3.6051154000000003,0.33797464,용량,용량,성공
-2.3237398,-15.395889000000002,가격,향기,실패
28.986956,45.041115000000005,색상,색상,성공
18.069695,-9.696516,가격,향기,실패
-5.6615725,-8.076887,용량,용량,성공
-9.592433,-60.167637,색상,향기,실패
-14.631734,-19.492765,디자인,향기,실패
-41.297615,21.232508,색상,용량,실패
-45.026596000000005,1.2718288,향기,향기,성공
-22.673628,3.9747555,향기,향기,성공
-28.273560999999997,2.6635742000000002,감촉,감촉,성공
35.904785,-33.68712,가격,가격,성공
-12.65052,50.404213,감촉,감촉,성공
-3.8030047,55.00838,가격,색상,실패
29.403027,-40.64053,향기,향기,성공
41.38898,3.0472113999999997,디자인,디자인,성공
30.811237,-4.5313563,감촉,향기,실패
-7.5632934999999994,-15.160835999999998,감촉,감촉,성공
30.609816,-23.079235,디자인,향기,실패
29.449543,-23.401932000000002,가격,가격,성공
-7.0278387,-10.417042,디자인,감촉,실패
12.124234,0.6960748999999999,색상,가격,실패
-24.136114000000003,-18.556105,향기,향기,성공
-0.38898167,-16.654854,감촉,용량,실패
3.6607928,-2.5711145,가격,가격,성공
25.684687,-46.21488,가격,가격,성공
-22.035079999999997,3.6374452000000006,감촉,향기,실패
-9.084306,8.318286,용량,향기,실패
-7.6710825,19.097923,디자인,가격,실패
32.047943,-24.315897,가격,가격,성공
-20.084532,-10.964062,용량,용량,성공
23.669226000000002,37.083515000000006,색상,색상,성공
36.762603999999996,-21.551361,색상,향기,실패
13.935435,-16.816751,향기,향기,성공
11.085614999999999,47.16256,디자인,디자인,성공
-52.335403,-25.944344,감촉,향기,실패
14.7367935,35.671886,감촉,감촉,성공
-8.097261999999999,-16.853061999999998,향기,향기,성공
22.807454999999997,29.038520000000002,감촉,색상,실패
-18.200195,33.500347,용량,용량,성공
-1.8062558999999998,29.786776,디자인,디자인,성공
-11.165778999999999,-4.8538284,용량,용량,성공
33.475563,-36.392387,감촉,향기,실패
12.056099,34.010909999999996,향기,향기,성공
-2.7039664,-23.987876999999997,향기,향기,성공
-16.948217,8.793194999999999,용량,용량,성공
24.813602,-24.897541,가격,가격,성공
21.215128,-3.7109419999999997,향기,향기,성공
24.114485000000002,-17.587393,용량,가격,실패
29.589067,-43.84786,가격,향기,실패
12.002207,-16.408043,향기,향기,성공
-6.925830400000001,0.9953196,용량,용량,성공
-32.21647,34.476395000000004,가격,가격,성공
-2.964612,34.98794,색상,디자인,실패
25.202717,-18.960145999999998,색상,가격,실패
45.36435,-0.19914725,디자인,디자인,성공
20.811773000000002,-59.71801,디자인,향기,실패
-1.4218514,-47.292854,용량,용량,성공
18.425117,-54.559658,디자인,향기,실패
2.8659246,-15.4574585,용량,용량,성공
-17.77682,33.401695000000004,디자인,용량,실패
-42.499233000000004,20.087383,디자인,감촉,실패
-14.250245000000001,36.760548,용량,용량,성공
-38.87721,19.038462,디자인,용량,실패
-19.886412,-17.2938,향기,향기,성공
-19.697384,50.06873,색상,가격,실패
10.438435,-44.152103000000004,용량,용량,성공
25.06202,-43.62389,디자인,향기,실패
-37.920586,23.61644,가격,가격,성공
32.089046,11.5398855,색상,색상,성공
34.300197999999995,24.590942000000002,향기,향기,성공
31.414467,-28.050484,가격,가격,성공
63.302640000000004,-21.87523,향기,향기,성공
30.996988,36.088352,용량,용량,성공
-31.076560999999998,9.234093,감촉,감촉,성공
-7.9657100000000005,-46.1323,디자인,가격,실패
-32.079178000000006,-0.15061869,향기,향기,성공
-15.769356,28.503971000000003,감촉,가격,실패
-12.62988,44.369663,감촉,감촉,성공
35.323547,-0.5830623,색상,색상,성공
-6.300662,15.945335,가격,가격,성공
-15.827379,22.67331,색상,색상,성공
34.713615000000004,-34.797802000000004,가격,가격,성공
16.731394,35.757114,향기,색상,실패
13.371032000000001,-6.9505568,가격,가격,성공
-39.952232,11.503642999999999,감촉,감촉,성공
-5.987431,8.916163000000001,감촉,감촉,성공
-60.946132999999996,-10.318634,향기,향기,성공
14.977492999999999,-16.71751,향기,향기,성공
-40.46331,-0.08711294,향기,용량,실패
-24.580074,44.807045,감촉,가격,실패
-4.8900323,-22.174313,가격,가격,성공
34.580288,-7.0467668,색상,감촉,실패
-15.820214000000002,19.263435,용량,용량,성공
15.482051,-10.168398,가격,가격,성공
-7.652336,-34.828854,향기,향기,성공
10.583173,30.236906,감촉,감촉,성공
-39.57885,-48.058370000000004,가격,향기,실패
-30.13198,8.250618,감촉,용량,실패
3.2123977999999997,-9.348348,가격,향기,실패
-30.325178,-6.912588,향기,향기,성공
34.697628,-20.922167,가격,가격,성공
15.631792,-14.061124,가격,가격,성공
37.390854,-39.701923,감촉,향기,실패
28.329119,-34.362293,용량,향기,실패
-35.71889,-4.9883227,향기,향기,성공
-22.245720000000002,43.677234999999996,가격,가격,성공
23.216696,-18.301486999999998,가격,용량,실패
-3.9954169999999998,20.86158,가격,가격,성공
30.839077000000003,-50.705925,용량,향기,실패
0.8637549999999999,6.8909674,가격,가격,성공
17.755438,-54.638084,디자인,향기,실패
-18.755325,49.217205,색상,색상,성공
25.570913,-31.983875,향기,향기,성공
-13.495614000000002,-13.020097999999999,감촉,향기,실패
47.29067,-0.3479365,디자인,가격,실패
-5.95322,-29.594301,향기,용량,실패
-3.3164724999999997,-7.108462299999999,용량,용량,성공
-16.81859,21.533703,색상,용량,실패
8.643583999999999,18.993217,감촉,감촉,성공
-23.515162,9.225934,가격,용량,실패
7.610547,-14.331392000000001,용량,용량,성공
-1.6563168000000001,18.568217999999998,가격,가격,성공
3.330564,27.648426,용량,용량,성공
9.851789,12.488014,디자인,가격,실패
-25.490254999999998,24.91249,용량,용량,성공
25.631218,39.80709,색상,색상,성공
0.15872262,14.276628,감촉,감촉,성공
6.448033000000001,-14.086568,용량,용량,성공
-47.585648,18.64358,감촉,감촉,성공
-5.190175,-27.104927000000004,향기,향기,성공
-9.458432,3.2702851,용량,용량,성공
33.862957,-16.378366,색상,향기,실패
46.340953999999996,-1.4416864999999999,디자인,디자인,성공
0.07477626,12.638238000000001,가격,가격,성공
-7.9326229999999995,-35.899406,향기,향기,성공
-17.952232000000002,-3.933071,가격,감촉,실패
1.4347633999999998,12.060742999999999,색상,용량,실패
29.464540000000003,23.622623,용량,용량,성공
-6.378131,-9.626458999999999,향기,향기,성공
-24.1761,22.43184,가격,용량,실패
-40.447826,10.907767999999999,감촉,감촉,성공
-12.848082000000002,11.460486,향기,용량,실패
22.3953,-38.865829999999995,향기,향기,성공
-32.79862,-30.62722,색상,가격,실패
16.517408,5.6755695,디자인,감촉,실패
-23.502958,31.47833,디자인,가격,실패
21.434093,-16.928192000000003,가격,향기,실패
6.5133033,-19.304873999999998,용량,용량,성공
-20.672585,-44.790157,색상,향기,실패
-42.010113,22.661762,감촉,감촉,성공
32.091879999999996,0.23865634,용량,색상,실패
30.795258,-40.288826,감촉,향기,실패
14.813934,-28.394669,용량,용량,성공
-54.145590000000006,-21.61886,디자인,향기,실패
60.60198199999999,-6.516664,향기,향기,성공
-15.680632999999998,0.36393872,디자인,감촉,실패
-39.584568,7.0707364,용량,용량,성공
-10.324050999999999,-8.568036,향기,감촉,실패
2.9373605,41.608470000000004,디자인,색상,실패
28.263640000000002,-56.97894,디자인,향기,실패
-22.717054,-1.6356454,감촉,감촉,성공
31.391896999999997,-43.74413,색상,향기,실패
-23.661976,38.891888,가격,가격,성공
-1.9913386999999998,16.046793,가격,가격,성공
7.813662,-6.4556837,색상,용량,실패
-18.12112,30.438191999999997,색상,가격,실패
-24.192642000000003,7.666695,감촉,용량,실패
-25.138906,18.173517,용량,용량,성공
55.88372,21.995913,가격,향기,실패
27.002985,-45.0791,가격,가격,성공
9.21964,15.213404,감촉,용량,실패
35.213863,-27.667353000000002,색상,향기,실패
27.493639,-11.217773,색상,감촉,실패
-0.15647276,15.666129000000002,가격,가격,성공
-25.977423,16.383167,용량,용량,성공
-3.318121,-13.661014999999999,감촉,가격,실패
11.554119,46.373924,디자인,디자인,성공
9.2328615,0.35537994,디자인,가격,실패
-38.864754,14.679904,향기,용량,실패
11.887935,-27.759352000000003,용량,용량,성공
26.904907,-14.022101999999999,디자인,가격,실패
26.960396000000003,-51.896774,가격,향기,실패
10.261305,5.8321824,감촉,용량,실패
28.823402,28.085734999999996,향기,감촉,실패
3.4155138,-5.929334,가격,가격,성공
23.365738,5.9784265,가격,가격,성공
-49.423164,-27.762690999999997,용량,향기,실패
-4.487321400000001,10.107687,디자인,가격,실패
15.395138000000001,-21.292123999999998,감촉,감촉,성공
-17.938967,-0.9905003000000001,감촉,향기,실패
42.513912,-22.782572000000002,디자인,색상,실패
7.5271955,-18.072237,용량,용량,성공
39.472874,-27.698853999999997,색상,가격,실패
7.9444695,4.4180317,가격,가격,성공
-36.35868,-5.7631845,향기,향기,성공
2.1247199,7.8653645999999995,가격,향기,실패
35.56025,-49.396004,감촉,감촉,성공
-18.449612,-14.737985,향기,향기,성공
20.15781,8.134639,색상,감촉,실패
-39.693317,33.834244,가격,가격,성공
13.767106,33.737970000000004,향기,향기,성공
-2.7629807,-0.36176968,향기,용량,실패
25.127663000000002,36.426125,색상,색상,성공
-48.552517,27.113861,용량,용량,성공
-7.1266755999999996,-12.628616000000001,감촉,감촉,성공
14.319526000000002,-24.131912,디자인,감촉,실패
26.085964,0.9635655000000001,감촉,감촉,성공
-23.550093,28.980916999999998,용량,가격,실패
11.940681,-18.93411,용량,용량,성공
3.5885968,-56.39139599999999,가격,향기,실패
4.8627033,-34.46549,용량,용량,성공
28.982327,-6.9259059999999995,색상,가격,실패
5.9176269999999995,-22.286177,용량,용량,성공
-43.289276,12.0296755,가격,가격,성공
-6.847705400000001,46.644226,감촉,감촉,성공
29.530820000000002,-52.57991,디자인,향기,실패
-37.40576,-27.702194,감촉,감촉,성공
4.991382,8.841157,색상,가격,실패
35.11984,-16.977365,용량,향기,실패
12.008756,30.533646,용량,향기,실패
-19.566082,-25.180338,향기,향기,성공
-0.047635723,30.406265,향기,향기,성공
39.149452000000004,6.6367020000000005,디자인,감촉,실패
-19.470745,-49.243317,감촉,향기,실패
-9.895524,14.686982999999998,가격,가격,성공
-48.333748,11.778725999999999,색상,용량,실패
27.447128000000003,17.502285,색상,색상,성공
-42.44539,3.689075,디자인,감촉,실패
23.458807,-16.10514,가격,가격,성공
-11.559219,-16.854034,감촉,감촉,성공
-15.377704999999999,29.728334000000004,감촉,가격,실패
-37.91408,-27.586498,향기,감촉,실패
36.283390000000004,-6.4436064,감촉,향기,실패
13.521482,10.652005,디자인,향기,실패
14.873880999999999,53.206715,향기,색상,실패
1.4793065,-47.81439,용량,용량,성공
55.175575,-33.15663,향기,향기,성공
33.422344,-34.57858,가격,가격,성공
31.032936,-13.013515,감촉,감촉,성공
-46.94511,14.435801999999999,향기,감촉,실패
-12.2087345,-31.3668,향기,향기,성공
3.6881937999999996,9.125083,색상,가격,실패
22.241796,-62.52267,디자인,향기,실패
-46.21412,-3.039128,향기,용량,실패
30.723413,-12.072135000000001,색상,용량,실패
34.165356,-29.687247999999997,디자인,가격,실패
15.326169,-37.14421,용량,용량,성공
-18.367393,19.895338,용량,용량,성공
-12.03393,5.196775,용량,용량,성공
-1.4094969,21.791306,디자인,가격,실패
-3.2066824,20.410017,가격,가격,성공
-11.580456,-28.465008,향기,향기,성공
25.98006,44.510612,용량,색상,실패
-40.52341,7.273853999999999,향기,향기,성공
-7.8601356,19.352125,용량,가격,실패
34.440365,-6.6131167,색상,감촉,실패
-60.222984,-10.1895895,가격,향기,실패
-9.634636,12.132752,디자인,가격,실패
-39.73397,33.857116999999995,가격,가격,성공
4.982593,-15.243443,가격,가격,성공
-14.5833025,17.980967,가격,용량,실패
16.323164000000002,-9.945119,가격,가격,성공
5.8464675,-47.963814,용량,용량,성공
39.776814,-20.476868,색상,감촉,실패
-4.458163,-60.798840000000006,용량,향기,실패
20.700712,-2.2538953,디자인,가격,실패
30.8257,-17.566214000000002,디자인,가격,실패
26.620945000000003,-52.25313,디자인,가격,실패
-18.77445,17.730125,용량,용량,성공
-28.499990000000004,45.54555,가격,가격,성공
-44.760670000000005,7.284880599999999,감촉,감촉,성공
-7.8346815,-17.84879,감촉,감촉,성공
30.45587,29.387753000000004,디자인,감촉,실패
-13.291269,-16.492794,향기,향기,성공
34.225597,-46.476463,감촉,향기,실패
27.258549,-42.833138,가격,가격,성공
26.313109999999998,-49.981246999999996,디자인,향기,실패
13.734658999999999,-33.1159,용량,용량,성공
20.941485999999998,46.65868,디자인,색상,실패
54.802319999999995,18.365927,디자인,향기,실패
-29.706298999999998,21.836935,향기,용량,실패
5.634719400000001,-6.909814,감촉,가격,실패
19.61664,14.665137,디자인,용량,실패
-11.373603999999998,40.632378,색상,용량,실패
-12.349051,48.846428,감촉,감촉,성공
39.647396,-7.417519,색상,향기,실패
-42.96734,13.699423000000001,향기,감촉,실패
23.767895000000003,-63.962585,색상,디자인,실패
-5.7858686,51.797302,감촉,감촉,성공
34.018723,-41.345596,감촉,감촉,성공
53.680046,-33.141476000000004,향기,향기,성공
53.220383,-32.583843,향기,향기,성공
-8.559766999999999,0.39911693,용량,용량,성공
0.86818093,-2.1907494,용량,용량,성공
-24.146418,48.791542,디자인,가격,실패
10.115641,-17.013638,디자인,용량,실패
-30.282478,8.138491,향기,감촉,실패
3.6220157,39.960995000000004,디자인,디자인,성공
-1.9123307,4.2041917,가격,감촉,실패
48.147125,-2.8283706000000004,디자인,감촉,실패
-41.76295,13.338609,감촉,감촉,성공
24.292348999999998,-30.093933000000003,향기,향기,성공
-25.210283,25.59358,용량,용량,성공
0.36635238,21.976387,디자인,감촉,실패
-1.9163796000000002,12.255786,가격,가격,성공
38.476467,-62.999016000000005,디자인,향기,실패
40.316246,-17.422832,색상,향기,실패
-4.3051075999999995,-36.35434,용량,향기,실패
1.0436394,37.152008,디자인,디자인,성공
28.749166,-49.76501,가격,감촉,실패
-4.924767,34.88342,디자인,가격,실패
-15.063732,-16.094458,향기,향기,성공
-19.455265,50.25741,색상,색상,성공
-37.727097,-31.509715999999997,감촉,감촉,성공
-26.367497999999998,-22.936651,감촉,감촉,성공
-5.261065,-12.763249,감촉,감촉,성공
18.774248,15.858301,디자인,용량,실패
4.8774915,-9.566417999999999,가격,가격,성공
13.701239999999999,0.15148175,가격,가격,성공
31.664618,-14.403698,디자인,향기,실패
31.744179,-47.12332,디자인,향기,실패
48.979824,-0.15515648,디자인,가격,실패
-3.1501226000000004,16.492620000000002,가격,가격,성공
-13.643854999999999,-23.318134,향기,향기,성공
-46.64869,6.45195,감촉,용량,실패
-4.358048,-1.9984331999999998,용량,향기,실패
24.321596,-2.3589175,색상,용량,실패
38.98854,-61.26156999999999,색상,향기,실패
-6.550375,35.316517,디자인,디자인,성공
-5.65501,30.505526,디자인,용량,실패
6.1004505,27.779877000000003,향기,용량,실패
-35.217003000000005,35.057747,가격,가격,성공
39.757545,-14.390507999999999,색상,색상,성공
-16.037447,0.0064787180000000005,디자인,가격,실패
-60.478348,-10.322599,향기,향기,성공
18.344769,37.2227,색상,용량,실패
-28.536716,45.39244,가격,향기,실패
22.548264,29.011528000000002,색상,색상,성공
31.114418,5.7613970000000005,향기,향기,성공
-11.617526,0.21457179,용량,용량,성공
10.790588,48.55444,디자인,디자인,성공
28.809935,7.7767386,디자인,향기,실패
2.7662404,31.3761,색상,용량,실패
-18.150036,9.162281,용량,용량,성공
-22.566254,45.598015000000004,감촉,감촉,성공
-21.793104,-55.380280000000006,용량,용량,성공
-17.314833,37.848988,디자인,가격,실패
-5.686803299999999,29.251526000000002,디자인,향기,실패
46.616837,-0.1054384,디자인,디자인,성공
-1.7213004,21.554564000000003,향기,가격,실패
-2.2462367999999997,-49.388892999999996,용량,향기,실패
49.490241999999995,-42.28163,가격,가격,성공
-18.753870000000003,-48.838474,감촉,향기,실패
13.48359,41.33974,디자인,색상,실패
6.1472754,4.510253,디자인,가격,실패
27.025919000000002,-12.255806,디자인,향기,실패
55.131657,21.680256,가격,향기,실패
-60.752254,-10.504061,향기,향기,성공
8.212974,15.733657000000001,색상,가격,실패
29.891264000000003,3.6838527,감촉,색상,실패
16.527952,-7.2217865,가격,가격,성공
-3.9403987000000003,33.403220000000005,디자인,가격,실패
-2.766353,19.07173,가격,가격,성공
-32.554404999999996,17.091812,용량,용량,성공
-25.985462,-12.995981,향기,향기,성공
19.926865,-11.124589,가격,가격,성공
-3.9249704,-60.061752,향기,향기,성공
-17.534057999999998,-5.936839599999999,디자인,감촉,실패
-26.431210999999998,43.24517,가격,가격,성공
-42.2533,-8.05591,감촉,향기,실패
21.41696,41.964077,색상,색상,성공
-22.015356,43.67473,가격,가격,성공
17.419144,21.330745999999998,색상,디자인,실패
8.895292,-58.44729,가격,가격,성공
8.535017,-18.142408,용량,용량,성공
12.967048,-10.616239,감촉,향기,실패
-0.42759830000000004,-16.01334,용량,용량,성공
26.196795,-48.835682,디자인,향기,실패
-26.918566,-12.267122,향기,향기,성공
-39.322359999999996,-0.6194741,향기,향기,성공
10.489651,-30.202625,용량,용량,성공
-23.104057,-2.2898269,감촉,향기,실패
-15.707537,-5.490676000000001,감촉,감촉,성공
-16.728243,-3.4079926,감촉,감촉,성공
-37.1784,28.480520000000002,가격,감촉,실패
-22.283255,-55.684174,용량,향기,실패
37.236923,-54.56224,감촉,감촉,성공
0.48496643,-28.829268,가격,가격,성공
-22.399498,-12.589936999999999,향기,향기,성공
26.195845000000002,15.345572,색상,색상,성공
-12.749284,-6.3884735,감촉,향기,실패
5.2926188,13.000492999999999,디자인,가격,실패
-27.44588,5.162793,용량,용량,성공
2.147366,-31.289966999999997,향기,감촉,실패
10.190244999999999,-3.6654693999999997,가격,가격,성공
-22.952753,34.361732,가격,가격,성공
54.709084,20.178759,감촉,향기,실패
26.758716999999997,43.629818,색상,색상,성공
-20.300175,39.9877,가격,가격,성공
-19.939741,-1.9783956999999999,감촉,감촉,성공
20.93689,34.175034000000004,색상,색상,성공
48.205940000000005,-0.10280114,디자인,향기,실패
-24.26279,-7.721467999999999,향기,향기,성공
-2.1638224,30.526121000000003,디자인,용량,실패
-60.113255,-10.914537,가격,향기,실패
-51.33185,-23.721754,색상,향기,실패
-44.590813,-4.0603814,향기,용량,실패
-30.813082,0.36901295,감촉,용량,실패
2.2169135,46.234364,색상,색상,성공
24.633501000000003,-44.657509999999995,감촉,향기,실패
-17.557964000000002,20.01325,용량,용량,성공
23.221573,31.970321999999996,디자인,색상,실패
34.697697,-15.2071495,색상,향기,실패
-21.530685000000002,-0.75253356,감촉,감촉,성공
42.080009999999994,-11.015953999999999,색상,용량,실패
40.794703999999996,3.4614396000000003,디자인,디자인,성공
12.09673,43.426243,디자인,색상,실패
-0.37763238,20.995476,디자인,용량,실패
-3.7661830000000003,6.605753999999999,감촉,감촉,성공
-31.881120000000003,43.017082,가격,가격,성공
20.499226,31.858696000000002,색상,색상,성공
-4.988497,14.558826000000002,가격,가격,성공
-8.479736,17.107996,가격,가격,성공
28.029713,1.8709091,색상,색상,성공
-45.395920000000004,10.54932,감촉,감촉,성공
28.511543,5.9981275,색상,색상,성공
7.2067633,-20.070744,용량,용량,성공
18.24679,10.621609,향기,향기,성공
22.875454,15.718644,디자인,감촉,실패
-18.794539999999998,-3.267575,감촉,감촉,성공
-12.448837,40.610855,디자인,가격,실패
-10.710230000000001,16.286184,감촉,가격,실패
-38.287487,2.9578998,가격,용량,실패
-24.810682,28.053203999999997,가격,가격,성공
8.031016000000001,28.108434999999997,색상,색상,성공
35.08206,-23.835886,디자인,향기,실패
35.92145,-40.402035,감촉,감촉,성공
3.9578279999999997,43.87429,디자인,용량,실패
17.535118,-22.59743,감촉,감촉,성공
26.096020000000003,12.673324000000001,색상,감촉,실패
2.6179697999999996,30.671219,색상,용량,실패
38.470141999999996,-62.95653000000001,색상,향기,실패
-26.131426,-8.050865,향기,향기,성공
-65.39065,1.7196518,향기,색상,실패
33.953518,-21.600122,색상,용량,실패
-22.738377,21.327173000000002,용량,용량,성공
24.963373,-38.321545,감촉,향기,실패
5.3769183,13.163779000000002,디자인,가격,실패
24.751175,11.039555,디자인,향기,실패
-21.116024,6.809022,향기,용량,실패
11.529615,33.172573,색상,향기,실패
32.33789,-11.422519,색상,향기,실패
9.903748,-32.446083,용량,용량,성공
38.172943,-14.389569,디자인,디자인,성공
-5.1090355,35.729527000000004,디자인,디자인,성공
0.13668214,36.3151,디자인,디자인,성공
0.10129303,-18.561285,용량,용량,성공
17.541607,21.188078,디자인,감촉,실패
-13.451191,32.75815,가격,가격,성공
-19.116354,30.6447,가격,가격,성공
-24.73763,45.278942,가격,가격,성공
-26.621677000000002,20.56644,용량,용량,성공
37.747288,-17.830048,색상,향기,실패
-4.1774309999999995,43.61665,색상,색상,성공
32.71537,-13.462113,감촉,감촉,성공
-16.077658,15.305743,용량,용량,성공
19.03436,-1.711784,디자인,향기,실패
18.282663,-54.57114,가격,향기,실패
-1.9951477999999998,-32.53638,향기,향기,성공
27.728890000000003,14.934192999999999,색상,색상,성공
55.82886,19.719542999999998,감촉,향기,실패
34.974236,-10.866457,향기,향기,성공
-14.161956,13.976268,용량,용량,성공
-15.421847,-3.0109993999999998,감촉,감촉,성공
-29.09362,19.392948,용량,용량,성공
-46.839108,10.907275,감촉,감촉,성공
39.569973,-20.39406,가격,감촉,실패
28.976883,-38.321415,향기,향기,성공
-10.657803,32.58559,디자인,용량,실패
8.852149,22.520771,디자인,용량,실패
14.80681,16.76758,디자인,가격,실패
28.191516999999997,14.438968,색상,색상,성공
26.830877,-14.055782999999998,가격,가격,성공
-64.32993,1.9661936999999998,감촉,색상,실패
-8.670715,50.792007,색상,색상,성공
-32.562748,-29.344307,색상,색상,성공
2.7196903,31.56733,색상,향기,실패
4.980626,-42.736877,용량,용량,성공
20.701706,34.807213,색상,색상,성공
14.273769,44.204445,디자인,디자인,성공
-1.1513565000000001,-56.116890000000005,향기,향기,성공
18.448083999999998,-1.6717247,디자인,가격,실패
-37.243840000000006,-7.351861,용량,용량,성공
37.51108,-15.192342000000002,색상,색상,성공
-33.702007,6.3407254,감촉,가격,실패
20.881067,48.156174,디자인,색상,실패
12.232301,-46.081238,용량,향기,실패
7.155184299999999,-21.01897,가격,용량,실패
37.06205,-9.67383,색상,감촉,실패
23.529894,21.659111,색상,색상,성공
8.626672,53.880019999999995,색상,색상,성공
-1.7083182000000001,46.030586,용량,감촉,실패
23.24134,14.550529500000001,디자인,감촉,실패
-25.763361,38.90268,가격,가격,성공
-27.835903000000002,5.0630875,용량,용량,성공
16.224583,-32.857384,용량,용량,성공
-8.892585,2.7520194,용량,용량,성공
-35.020058,24.847399,색상,용량,실패
20.62726,45.743412,디자인,색상,실패
14.673186999999999,-13.951386,가격,가격,성공
0.746588,42.30644,감촉,감촉,성공
-12.542288000000001,-11.359813,향기,향기,성공
-22.525646,52.292559999999995,가격,향기,실패
1.4778851,-20.54049,용량,용량,성공
21.366749,16.00395,색상,가격,실패
12.091284,-3.5612843,가격,가격,성공
-31.804508000000002,-19.013075,가격,가격,성공
35.567935999999996,-8.191689,디자인,향기,실패
-2.5309494,50.156933,감촉,감촉,성공
54.993515,21.295378,가격,향기,실패
8.989106,7.044950500000001,감촉,감촉,성공
